,Vehicle_id,Vehicle_Name,Category,Transmission,Base_Price,Price,Date_Pickup,Date_Dropoff
77,636464758,Cadillac XTS  ,Luxury,Automatic,133.2,137.59,2023-02-15,2023-02-16
55,659534556,Chrysler 300,Luxury,Automatic,133.18,137.57,2023-02-15,2023-02-16
56,643095306,Buick LaCrosse  ,Luxury,Automatic,131.92,136.27,2023-02-15,2023-02-16
97,642896921,Chrysler 300  ,Luxury,Automatic,129.67,133.94,2023-02-15,2023-02-16
93,631553768,Lincoln Continental,Luxury,Automatic,129.03,133.28,2023-02-15,2023-02-16
124,658163273,Chrysler 300,Luxury,Automatic,128.4,132.63,2023-02-15,2023-02-16
53,735895261,Cadillac XTS  ,Luxury,Automatic,127.44,131.64,2023-02-15,2023-02-16
26,638489136,Chrysler 300  ,Luxury,Automatic,121.77,125.78,2023-02-15,2023-02-16
47,638446461,Chrysler 300  ,Luxury,Automatic,119.52,123.46,2023-02-15,2023-02-16
15,631938698,Buick LaCrosse  ,Luxury,Automatic,119.23,123.16,2023-02-15,2023-02-16
29,585207183,Chrysler 300  ,Luxury,Automatic,116.99,120.84,2023-02-15,2023-02-16
198,673928006,Mercedes-Benz GLC,Luxury,Automatic,207.84,214.69,2023-02-16,2023-02-17
267,723428946,BMW 5 Series,Luxury,Automatic,191.12,197.42,2023-02-16,2023-02-17
224,644881573,Cadillac XTS  ,Luxury,Automatic,182.89,188.92,2023-02-16,2023-02-17
236,636479888,Cadillac XTS  ,Luxury,Automatic,176.0,181.8,2023-02-16,2023-02-17
216,646119413,Cadillac XTS,Luxury,Automatic,170.24,175.85,2023-02-16,2023-02-17
209,644901168,Cadillac XTS  ,Luxury,Automatic,165.5,170.95,2023-02-16,2023-02-17
168,636492688,Cadillac XTS  ,Luxury,Automatic,158.71,163.94,2023-02-16,2023-02-17
135,644861493,Cadillac XTS  ,Luxury,Automatic,153.9,158.97,2023-02-16,2023-02-17
147,646151293,Cadillac XTS,Luxury,Automatic,152.94,157.98,2023-02-16,2023-02-17
206,658137488,Chrysler 300,Luxury,Automatic,152.4,157.42,2023-02-16,2023-02-17
207,658190013,Chrysler 300,Luxury,Automatic,151.13,156.11,2023-02-16,2023-02-17
146,636472613,Cadillac XTS  ,Luxury,Automatic,147.19,152.04,2023-02-16,2023-02-17
76,644841863,Cadillac XTS  ,Luxury,Automatic,142.29,146.98,2023-02-16,2023-02-17
87,646141193,Cadillac XTS,Luxury,Automatic,141.4,146.06,2023-02-16,2023-02-17
86,735898091,Cadillac XTS  ,Luxury,Automatic,141.4,146.06,2023-02-16,2023-02-17
66,659534556,Chrysler 300,Luxury,Automatic,140.97,145.61,2023-02-16,2023-02-17
56,643095306,Buick LaCrosse  ,Luxury,Automatic,139.71,144.31,2023-02-16,2023-02-17
113,642896921,Chrysler 300  ,Luxury,Automatic,139.71,144.31,2023-02-16,2023-02-17
144,658163273,Chrysler 300,Luxury,Automatic,138.44,143.0,2023-02-16,2023-02-17
65,636464758,Cadillac XTS  ,Luxury,Automatic,135.66,140.13,2023-02-16,2023-02-17
81,631553768,Lincoln Continental,Luxury,Automatic,130.34,134.63,2023-02-16,2023-02-17
54,735895261,Cadillac XTS  ,Luxury,Automatic,129.89,134.17,2023-02-16,2023-02-17
79,638446461,Chrysler 300  ,Luxury,Automatic,129.56,133.83,2023-02-16,2023-02-17
31,638489136,Chrysler 300  ,Luxury,Automatic,129.56,133.83,2023-02-16,2023-02-17
45,585207183,Chrysler 300  ,Luxury,Automatic,127.02,131.21,2023-02-16,2023-02-17
16,631938698,Buick LaCrosse  ,Luxury,Automatic,127.02,131.21,2023-02-16,2023-02-17
319,673928006,Mercedes-Benz GLC,Luxury,Automatic,303.63,313.63,2023-02-17,2023-02-18
301,723428946,BMW 5 Series,Luxury,Automatic,278.91,288.1,2023-02-17,2023-02-18
212,644881573,Cadillac XTS  ,Luxury,Automatic,182.89,188.92,2023-02-17,2023-02-18
221,636479888,Cadillac XTS  ,Luxury,Automatic,176.0,181.8,2023-02-17,2023-02-18
205,646119413,Cadillac XTS,Luxury,Automatic,170.24,175.85,2023-02-17,2023-02-18
201,644901168,Cadillac XTS  ,Luxury,Automatic,165.5,170.95,2023-02-17,2023-02-18
165,636492688,Cadillac XTS  ,Luxury,Automatic,158.71,163.94,2023-02-17,2023-02-18
136,644861493,Cadillac XTS  ,Luxury,Automatic,153.9,158.97,2023-02-17,2023-02-18
148,646151293,Cadillac XTS,Luxury,Automatic,152.94,157.98,2023-02-17,2023-02-18
199,658137488,Chrysler 300,Luxury,Automatic,152.4,157.42,2023-02-17,2023-02-18
200,658190013,Chrysler 300,Luxury,Automatic,151.13,156.11,2023-02-17,2023-02-18
145,636472613,Cadillac XTS  ,Luxury,Automatic,147.19,152.04,2023-02-17,2023-02-18
76,644841863,Cadillac XTS  ,Luxury,Automatic,142.29,146.98,2023-02-17,2023-02-18
85,735898091,Cadillac XTS  ,Luxury,Automatic,141.4,146.06,2023-02-17,2023-02-18
86,646141193,Cadillac XTS,Luxury,Automatic,141.4,146.06,2023-02-17,2023-02-18
66,659534556,Chrysler 300,Luxury,Automatic,140.97,145.61,2023-02-17,2023-02-18
56,643095306,Buick LaCrosse  ,Luxury,Automatic,139.71,144.31,2023-02-17,2023-02-18
113,642896921,Chrysler 300  ,Luxury,Automatic,139.71,144.31,2023-02-17,2023-02-18
143,658163273,Chrysler 300,Luxury,Automatic,138.44,143.0,2023-02-17,2023-02-18
65,636464758,Cadillac XTS  ,Luxury,Automatic,135.66,140.13,2023-02-17,2023-02-18
95,631553768,Lincoln Continental,Luxury,Automatic,133.17,137.56,2023-02-17,2023-02-18
54,735895261,Cadillac XTS  ,Luxury,Automatic,129.89,134.17,2023-02-17,2023-02-18
79,638446461,Chrysler 300  ,Luxury,Automatic,129.56,133.83,2023-02-17,2023-02-18
31,638489136,Chrysler 300  ,Luxury,Automatic,129.56,133.83,2023-02-17,2023-02-18
46,585207183,Chrysler 300  ,Luxury,Automatic,127.02,131.21,2023-02-17,2023-02-18
17,631938698,Buick LaCrosse  ,Luxury,Automatic,127.02,131.21,2023-02-17,2023-02-18
293,673928006,Mercedes-Benz GLC,Luxury,Automatic,303.63,313.63,2023-02-18,2023-02-19
303,723428946,BMW 5 Series,Luxury,Automatic,278.91,288.1,2023-02-18,2023-02-19
228,644881573,Cadillac XTS  ,Luxury,Automatic,194.92,201.34,2023-02-18,2023-02-19
239,636479888,Cadillac XTS  ,Luxury,Automatic,187.94,194.13,2023-02-18,2023-02-19
222,646119413,Cadillac XTS,Luxury,Automatic,182.17,188.17,2023-02-18,2023-02-19
200,644901168,Cadillac XTS  ,Luxury,Automatic,177.53,183.38,2023-02-18,2023-02-19
202,636492688,Cadillac XTS  ,Luxury,Automatic,170.66,176.28,2023-02-18,2023-02-19
215,658137488,Chrysler 300,Luxury,Automatic,169.29,174.87,2023-02-18,2023-02-19
216,658190013,Chrysler 300,Luxury,Automatic,168.02,173.56,2023-02-18,2023-02-19
179,644861493,Cadillac XTS  ,Luxury,Automatic,165.92,171.39,2023-02-18,2023-02-19
176,646151293,Cadillac XTS,Luxury,Automatic,164.89,170.32,2023-02-18,2023-02-19
175,636472613,Cadillac XTS  ,Luxury,Automatic,159.12,164.36,2023-02-18,2023-02-19
122,642896921,Chrysler 300  ,Luxury,Automatic,156.59,161.75,2023-02-18,2023-02-19
172,658163273,Chrysler 300,Luxury,Automatic,155.33,160.45,2023-02-18,2023-02-19
62,659534556,Chrysler 300,Luxury,Automatic,154.33,159.42,2023-02-18,2023-02-19
75,644841863,Cadillac XTS  ,Luxury,Automatic,154.33,159.42,2023-02-18,2023-02-19
121,631553768,Lincoln Continental,Luxury,Automatic,153.75,158.82,2023-02-18,2023-02-19
81,735898091,Cadillac XTS  ,Luxury,Automatic,153.38,158.43,2023-02-18,2023-02-19
83,646141193,Cadillac XTS,Luxury,Automatic,153.38,158.43,2023-02-18,2023-02-19
59,643095306,Buick LaCrosse  ,Luxury,Automatic,153.06,158.1,2023-02-18,2023-02-19
76,636464758,Cadillac XTS  ,Luxury,Automatic,147.61,152.47,2023-02-18,2023-02-19
93,638446461,Chrysler 300  ,Luxury,Automatic,146.45,151.28,2023-02-18,2023-02-19
91,585207183,Chrysler 300  ,Luxury,Automatic,143.91,148.65,2023-02-18,2023-02-19
38,638489136,Chrysler 300  ,Luxury,Automatic,142.9,147.61,2023-02-18,2023-02-19
50,735895261,Cadillac XTS  ,Luxury,Automatic,141.84,146.51,2023-02-18,2023-02-19
20,631938698,Buick LaCrosse  ,Luxury,Automatic,140.38,145.01,2023-02-18,2023-02-19
255,673928006,Mercedes-Benz GLC,Luxury,Automatic,207.84,214.69,2023-02-19,2023-02-20
246,723428946,BMW 5 Series,Luxury,Automatic,191.12,197.42,2023-02-19,2023-02-20
240,644881573,Cadillac XTS  ,Luxury,Automatic,191.0,197.29,2023-02-19,2023-02-20
253,636479888,Cadillac XTS  ,Luxury,Automatic,184.05,190.11,2023-02-19,2023-02-20
219,646119413,Cadillac XTS,Luxury,Automatic,178.28,184.15,2023-02-19,2023-02-20
197,644901168,Cadillac XTS  ,Luxury,Automatic,173.59,179.31,2023-02-19,2023-02-20
210,636492688,Cadillac XTS  ,Luxury,Automatic,166.76,172.25,2023-02-19,2023-02-20
222,658137488,Chrysler 300,Luxury,Automatic,165.68,171.14,2023-02-19,2023-02-20
223,658190013,Chrysler 300,Luxury,Automatic,164.41,169.83,2023-02-19,2023-02-20
149,644861493,Cadillac XTS  ,Luxury,Automatic,162.01,167.35,2023-02-19,2023-02-20
165,646151293,Cadillac XTS,Luxury,Automatic,161.0,166.3,2023-02-19,2023-02-20
141,636472613,Cadillac XTS  ,Luxury,Automatic,155.24,160.36,2023-02-19,2023-02-20
69,659534556,Chrysler 300,Luxury,Automatic,154.33,159.42,2023-02-19,2023-02-20
70,643095306,Buick LaCrosse  ,Luxury,Automatic,153.06,158.1,2023-02-19,2023-02-20
124,642896921,Chrysler 300  ,Luxury,Automatic,152.99,158.03,2023-02-19,2023-02-20
169,658163273,Chrysler 300,Luxury,Automatic,151.72,156.72,2023-02-19,2023-02-20
120,631553768,Lincoln Continental,Luxury,Automatic,150.5,155.46,2023-02-19,2023-02-20
79,644841863,Cadillac XTS  ,Luxury,Automatic,150.39,155.35,2023-02-19,2023-02-20
84,735898091,Cadillac XTS  ,Luxury,Automatic,149.46,154.38,2023-02-19,2023-02-20
85,646141193,Cadillac XTS,Luxury,Automatic,149.46,154.38,2023-02-19,2023-02-20
78,636464758,Cadillac XTS  ,Luxury,Automatic,143.7,148.43,2023-02-19,2023-02-20
44,638489136,Chrysler 300  ,Luxury,Automatic,142.9,147.61,2023-02-19,2023-02-20
92,638446461,Chrysler 300  ,Luxury,Automatic,142.84,147.55,2023-02-19,2023-02-20
33,631938698,Buick LaCrosse  ,Luxury,Automatic,140.38,145.01,2023-02-19,2023-02-20
82,585207183,Chrysler 300  ,Luxury,Automatic,140.31,144.93,2023-02-19,2023-02-20
21,735895261,Cadillac XTS  ,Luxury,Automatic,137.94,142.49,2023-02-19,2023-02-20
229,673928006,Mercedes-Benz GLC,Luxury,Automatic,207.84,214.69,2023-02-20,2023-02-21
256,723428946,BMW 5 Series,Luxury,Automatic,191.12,197.42,2023-02-20,2023-02-21
227,644881573,Cadillac XTS  ,Luxury,Automatic,175.46,181.24,2023-02-20,2023-02-21
192,636479888,Cadillac XTS  ,Luxury,Automatic,168.61,174.17,2023-02-20,2023-02-21
219,646119413,Cadillac XTS,Luxury,Automatic,162.86,168.23,2023-02-20,2023-02-21
205,644901168,Cadillac XTS  ,Luxury,Automatic,158.07,163.28,2023-02-20,2023-02-21
170,636492688,Cadillac XTS  ,Luxury,Automatic,151.32,156.31,2023-02-20,2023-02-21
163,644861493,Cadillac XTS  ,Luxury,Automatic,146.47,151.3,2023-02-20,2023-02-21
160,646151293,Cadillac XTS,Luxury,Automatic,145.56,150.36,2023-02-20,2023-02-21
215,658137488,Chrysler 300,Luxury,Automatic,144.87,149.64,2023-02-20,2023-02-21
217,658190013,Chrysler 300,Luxury,Automatic,143.6,148.33,2023-02-20,2023-02-21
138,631553768,Lincoln Continental,Luxury,Automatic,140.4,145.03,2023-02-20,2023-02-21
194,636472613,Cadillac XTS  ,Luxury,Automatic,139.8,144.41,2023-02-20,2023-02-21
103,644841863,Cadillac XTS  ,Luxury,Automatic,134.87,139.31,2023-02-20,2023-02-21
166,646141193,Cadillac XTS,Luxury,Automatic,134.03,138.45,2023-02-20,2023-02-21
112,735898091,Cadillac XTS  ,Luxury,Automatic,134.03,138.45,2023-02-20,2023-02-21
98,659534556,Chrysler 300,Luxury,Automatic,133.45,137.85,2023-02-20,2023-02-21
94,643095306,Buick LaCrosse  ,Luxury,Automatic,132.19,136.55,2023-02-20,2023-02-21
142,642896921,Chrysler 300  ,Luxury,Automatic,132.19,136.55,2023-02-20,2023-02-21
210,658163273,Chrysler 300,Luxury,Automatic,130.92,135.23,2023-02-20,2023-02-21
87,636464758,Cadillac XTS  ,Luxury,Automatic,128.26,132.49,2023-02-20,2023-02-21
36,735895261,Cadillac XTS  ,Luxury,Automatic,122.51,126.55,2023-02-20,2023-02-21
66,638446461,Chrysler 300  ,Luxury,Automatic,122.04,126.06,2023-02-20,2023-02-21
27,638489136,Chrysler 300  ,Luxury,Automatic,122.04,126.06,2023-02-20,2023-02-21
9,585207183,Chrysler 300  ,Luxury,Automatic,119.5,123.44,2023-02-20,2023-02-21
6,631938698,Buick LaCrosse  ,Luxury,Automatic,119.5,123.44,2023-02-20,2023-02-21
208,673928006,Mercedes-Benz GLC,Luxury,Automatic,207.84,214.69,2023-02-21,2023-02-22
271,723428946,BMW 5 Series,Luxury,Automatic,191.12,197.42,2023-02-21,2023-02-22
223,644881573,Cadillac XTS  ,Luxury,Automatic,183.21,189.25,2023-02-21,2023-02-22
197,636479888,Cadillac XTS  ,Luxury,Automatic,176.33,182.14,2023-02-21,2023-02-22
228,646119413,Cadillac XTS,Luxury,Automatic,170.56,176.18,2023-02-21,2023-02-22
218,644901168,Cadillac XTS  ,Luxury,Automatic,165.82,171.28,2023-02-21,2023-02-22
227,636492688,Cadillac XTS  ,Luxury,Automatic,159.03,164.27,2023-02-21,2023-02-22
160,644861493,Cadillac XTS  ,Luxury,Automatic,154.23,159.31,2023-02-21,2023-02-22
144,646151293,Cadillac XTS,Luxury,Automatic,153.27,158.32,2023-02-21,2023-02-22
177,636472613,Cadillac XTS  ,Luxury,Automatic,147.5,152.36,2023-02-21,2023-02-22
200,658137488,Chrysler 300,Luxury,Automatic,145.52,150.31,2023-02-21,2023-02-22
201,658190013,Chrysler 300,Luxury,Automatic,144.25,149.0,2023-02-21,2023-02-22
93,644841863,Cadillac XTS  ,Luxury,Automatic,142.61,147.31,2023-02-21,2023-02-22
89,735898091,Cadillac XTS  ,Luxury,Automatic,141.72,146.39,2023-02-21,2023-02-22
153,646141193,Cadillac XTS,Luxury,Automatic,141.72,146.39,2023-02-21,2023-02-22
123,631553768,Lincoln Continental,Luxury,Automatic,140.4,145.03,2023-02-21,2023-02-22
96,636464758,Cadillac XTS  ,Luxury,Automatic,135.98,140.46,2023-02-21,2023-02-22
63,659534556,Chrysler 300,Luxury,Automatic,133.45,137.85,2023-02-21,2023-02-22
105,642896921,Chrysler 300  ,Luxury,Automatic,132.84,137.22,2023-02-21,2023-02-22
57,643095306,Buick LaCrosse  ,Luxury,Automatic,132.19,136.55,2023-02-21,2023-02-22
183,658163273,Chrysler 300,Luxury,Automatic,131.57,135.91,2023-02-21,2023-02-22
61,735895261,Cadillac XTS  ,Luxury,Automatic,130.22,134.51,2023-02-21,2023-02-22
78,638446461,Chrysler 300  ,Luxury,Automatic,122.69,126.73,2023-02-21,2023-02-22
38,638489136,Chrysler 300  ,Luxury,Automatic,122.04,126.06,2023-02-21,2023-02-22
60,585207183,Chrysler 300  ,Luxury,Automatic,120.14,124.1,2023-02-21,2023-02-22
13,631938698,Buick LaCrosse  ,Luxury,Automatic,119.5,123.44,2023-02-21,2023-02-22
197,673928006,Mercedes-Benz GLC,Luxury,Automatic,207.84,214.69,2023-02-22,2023-02-23
247,644881573,Cadillac XTS  ,Luxury,Automatic,203.74,210.45,2023-02-22,2023-02-23
249,636479888,Cadillac XTS  ,Luxury,Automatic,196.72,203.2,2023-02-22,2023-02-23
177,723428946,BMW 5 Series,Luxury,Automatic,191.12,197.42,2023-02-22,2023-02-23
201,646119413,Cadillac XTS,Luxury,Automatic,190.95,197.24,2023-02-22,2023-02-23
211,644901168,Cadillac XTS  ,Luxury,Automatic,186.37,192.51,2023-02-22,2023-02-23
238,658137488,Chrysler 300,Luxury,Automatic,181.14,187.11,2023-02-22,2023-02-23
240,658190013,Chrysler 300,Luxury,Automatic,179.87,185.8,2023-02-22,2023-02-23
253,636492688,Cadillac XTS  ,Luxury,Automatic,179.43,185.34,2023-02-22,2023-02-23
213,644861493,Cadillac XTS  ,Luxury,Automatic,174.76,180.52,2023-02-22,2023-02-23
206,646151293,Cadillac XTS,Luxury,Automatic,173.67,179.39,2023-02-22,2023-02-23
141,659534556,Chrysler 300,Luxury,Automatic,169.73,175.32,2023-02-22,2023-02-23
171,642896921,Chrysler 300  ,Luxury,Automatic,168.46,174.01,2023-02-22,2023-02-23
128,643095306,Buick LaCrosse  ,Luxury,Automatic,168.46,174.01,2023-02-22,2023-02-23
229,636472613,Cadillac XTS  ,Luxury,Automatic,167.91,173.44,2023-02-22,2023-02-23
256,658163273,Chrysler 300,Luxury,Automatic,167.19,172.7,2023-02-22,2023-02-23
92,644841863,Cadillac XTS  ,Luxury,Automatic,163.17,168.55,2023-02-22,2023-02-23
164,646141193,Cadillac XTS,Luxury,Automatic,162.16,167.5,2023-02-22,2023-02-23
84,735898091,Cadillac XTS  ,Luxury,Automatic,162.16,167.5,2023-02-22,2023-02-23
76,638489136,Chrysler 300  ,Luxury,Automatic,158.31,163.53,2023-02-22,2023-02-23
95,638446461,Chrysler 300  ,Luxury,Automatic,158.31,163.53,2023-02-22,2023-02-23
79,636464758,Cadillac XTS  ,Luxury,Automatic,156.38,161.53,2023-02-22,2023-02-23
75,631938698,Buick LaCrosse  ,Luxury,Automatic,155.78,160.91,2023-02-22,2023-02-23
94,585207183,Chrysler 300  ,Luxury,Automatic,155.78,160.91,2023-02-22,2023-02-23
35,735895261,Cadillac XTS  ,Luxury,Automatic,150.61,155.57,2023-02-22,2023-02-23
64,631553768,Lincoln Continental,Luxury,Automatic,150.16,155.11,2023-02-22,2023-02-23
185,673928006,Mercedes-Benz GLC,Luxury,Automatic,207.84,214.69,2023-02-23,2023-02-24
248,644881573,Cadillac XTS  ,Luxury,Automatic,203.76,210.47,2023-02-23,2023-02-24
238,636479888,Cadillac XTS  ,Luxury,Automatic,196.72,203.2,2023-02-23,2023-02-24
168,723428946,BMW 5 Series,Luxury,Automatic,191.12,197.42,2023-02-23,2023-02-24
209,646119413,Cadillac XTS,Luxury,Automatic,190.98,197.27,2023-02-23,2023-02-24
194,644901168,Cadillac XTS  ,Luxury,Automatic,186.37,192.51,2023-02-23,2023-02-24
235,658137488,Chrysler 300,Luxury,Automatic,181.14,187.11,2023-02-23,2023-02-24
237,658190013,Chrysler 300,Luxury,Automatic,179.87,185.8,2023-02-23,2023-02-24
241,636492688,Cadillac XTS  ,Luxury,Automatic,179.44,185.35,2023-02-23,2023-02-24
212,644861493,Cadillac XTS  ,Luxury,Automatic,174.76,180.52,2023-02-23,2023-02-24
203,646151293,Cadillac XTS,Luxury,Automatic,173.67,179.39,2023-02-23,2023-02-24
154,659534556,Chrysler 300,Luxury,Automatic,169.73,175.32,2023-02-23,2023-02-24
175,642896921,Chrysler 300  ,Luxury,Automatic,168.46,174.01,2023-02-23,2023-02-24
148,643095306,Buick LaCrosse  ,Luxury,Automatic,168.46,174.01,2023-02-23,2023-02-24
218,636472613,Cadillac XTS  ,Luxury,Automatic,167.93,173.46,2023-02-23,2023-02-24
256,658163273,Chrysler 300,Luxury,Automatic,167.19,172.7,2023-02-23,2023-02-24
88,644841863,Cadillac XTS  ,Luxury,Automatic,163.17,168.55,2023-02-23,2023-02-24
163,646141193,Cadillac XTS,Luxury,Automatic,162.16,167.5,2023-02-23,2023-02-24
83,735898091,Cadillac XTS  ,Luxury,Automatic,162.16,167.5,2023-02-23,2023-02-24
91,638446461,Chrysler 300  ,Luxury,Automatic,158.31,163.53,2023-02-23,2023-02-24
57,638489136,Chrysler 300  ,Luxury,Automatic,158.31,163.53,2023-02-23,2023-02-24
69,636464758,Cadillac XTS  ,Luxury,Automatic,156.39,161.54,2023-02-23,2023-02-24
56,631938698,Buick LaCrosse  ,Luxury,Automatic,155.78,160.91,2023-02-23,2023-02-24
90,585207183,Chrysler 300  ,Luxury,Automatic,155.78,160.91,2023-02-23,2023-02-24
51,735895261,Cadillac XTS  ,Luxury,Automatic,150.63,155.59,2023-02-23,2023-02-24
76,631553768,Lincoln Continental,Luxury,Automatic,150.16,155.11,2023-02-23,2023-02-24
186,673928006,Mercedes-Benz GLC,Luxury,Automatic,207.84,214.69,2023-02-24,2023-02-25
251,644881573,Cadillac XTS  ,Luxury,Automatic,203.76,210.47,2023-02-24,2023-02-25
240,636479888,Cadillac XTS  ,Luxury,Automatic,196.72,203.2,2023-02-24,2023-02-25
170,723428946,BMW 5 Series,Luxury,Automatic,191.12,197.42,2023-02-24,2023-02-25
208,646119413,Cadillac XTS,Luxury,Automatic,190.98,197.27,2023-02-24,2023-02-25
194,644901168,Cadillac XTS  ,Luxury,Automatic,186.37,192.51,2023-02-24,2023-02-25
237,658137488,Chrysler 300,Luxury,Automatic,181.14,187.11,2023-02-24,2023-02-25
239,658190013,Chrysler 300,Luxury,Automatic,179.87,185.8,2023-02-24,2023-02-25
244,636492688,Cadillac XTS  ,Luxury,Automatic,179.44,185.35,2023-02-24,2023-02-25
213,644861493,Cadillac XTS  ,Luxury,Automatic,174.76,180.52,2023-02-24,2023-02-25
202,646151293,Cadillac XTS,Luxury,Automatic,173.67,179.39,2023-02-24,2023-02-25
156,659534556,Chrysler 300,Luxury,Automatic,169.73,175.32,2023-02-24,2023-02-25
150,643095306,Buick LaCrosse  ,Luxury,Automatic,168.46,174.01,2023-02-24,2023-02-25
177,642896921,Chrysler 300  ,Luxury,Automatic,168.46,174.01,2023-02-24,2023-02-25
221,636472613,Cadillac XTS  ,Luxury,Automatic,167.93,173.46,2023-02-24,2023-02-25
261,658163273,Chrysler 300,Luxury,Automatic,167.19,172.7,2023-02-24,2023-02-25
89,644841863,Cadillac XTS  ,Luxury,Automatic,163.17,168.55,2023-02-24,2023-02-25
165,646141193,Cadillac XTS,Luxury,Automatic,162.16,167.5,2023-02-24,2023-02-25
84,735898091,Cadillac XTS  ,Luxury,Automatic,162.16,167.5,2023-02-24,2023-02-25
92,638446461,Chrysler 300  ,Luxury,Automatic,158.31,163.53,2023-02-24,2023-02-25
57,638489136,Chrysler 300  ,Luxury,Automatic,158.31,163.53,2023-02-24,2023-02-25
70,636464758,Cadillac XTS  ,Luxury,Automatic,156.39,161.54,2023-02-24,2023-02-25
91,585207183,Chrysler 300  ,Luxury,Automatic,155.78,160.91,2023-02-24,2023-02-25
56,631938698,Buick LaCrosse  ,Luxury,Automatic,155.78,160.91,2023-02-24,2023-02-25
80,631553768,Lincoln Continental,Luxury,Automatic,152.82,157.86,2023-02-24,2023-02-25
51,735895261,Cadillac XTS  ,Luxury,Automatic,150.63,155.59,2023-02-24,2023-02-25
233,673928006,Mercedes-Benz GLC,Luxury,Automatic,207.84,214.69,2023-02-25,2023-02-26
221,723428946,BMW 5 Series,Luxury,Automatic,191.12,197.42,2023-02-25,2023-02-26
239,644881573,Cadillac XTS  ,Luxury,Automatic,183.25,189.29,2023-02-25,2023-02-26
223,636479888,Cadillac XTS  ,Luxury,Automatic,176.35,182.16,2023-02-25,2023-02-26
202,646119413,Cadillac XTS,Luxury,Automatic,170.6,176.22,2023-02-25,2023-02-26
193,644901168,Cadillac XTS  ,Luxury,Automatic,165.86,171.33,2023-02-25,2023-02-26
227,658137488,Chrysler 300,Luxury,Automatic,163.45,168.84,2023-02-25,2023-02-26
229,658190013,Chrysler 300,Luxury,Automatic,162.18,167.52,2023-02-25,2023-02-26
212,636492688,Cadillac XTS  ,Luxury,Automatic,159.06,164.3,2023-02-25,2023-02-26
205,644861493,Cadillac XTS  ,Luxury,Automatic,154.24,159.32,2023-02-25,2023-02-26
206,646151293,Cadillac XTS,Luxury,Automatic,153.29,158.34,2023-02-25,2023-02-26
170,642896921,Chrysler 300  ,Luxury,Automatic,150.76,155.73,2023-02-25,2023-02-26
237,658163273,Chrysler 300,Luxury,Automatic,149.49,154.42,2023-02-25,2023-02-26
109,659534556,Chrysler 300,Luxury,Automatic,148.66,153.56,2023-02-25,2023-02-26
192,636472613,Cadillac XTS  ,Luxury,Automatic,147.54,152.4,2023-02-25,2023-02-26
88,643095306,Buick LaCrosse  ,Luxury,Automatic,147.4,152.26,2023-02-25,2023-02-26
133,631553768,Lincoln Continental,Luxury,Automatic,145.1,149.88,2023-02-25,2023-02-26
47,644841863,Cadillac XTS  ,Luxury,Automatic,142.66,147.36,2023-02-25,2023-02-26
71,735898091,Cadillac XTS  ,Luxury,Automatic,141.77,146.44,2023-02-25,2023-02-26
147,646141193,Cadillac XTS,Luxury,Automatic,141.77,146.44,2023-02-25,2023-02-26
102,638446461,Chrysler 300  ,Luxury,Automatic,140.62,145.25,2023-02-25,2023-02-26
